Name,Affiliation,Interests,Cited By,Profile URL
Ramamurthy Nagarajan,"Professor of Chemical Engineering, Indian Institute of Technology Madras","Particle Science & Technology, Process Intensification, Ultrasonic/ Megasonic Fields, Nanoemulsionsroc",3637,https://scholar.google.com/citations?hl=en&user=agD1z5kAAAAJ
Abdus Samad,"Professor and Head, Department of Ocean Engineering, Indian Institute of Technology …","Renewable Energy, Fluid Machinery, Design Optimization, Fluid Machinery, Artificial Intellegence",3632,https://scholar.google.com/citations?hl=en&user=CPKT6FQAAAAJ
Shaikh Faruque Ali,"Associate Professor, IIT-Madras","Vibrations and Control, Energy Harvesting",3628,https://scholar.google.com/citations?hl=en&user=pArQVAMAAAAJ
Anusree Vijay,Indian Institute of Technology Madras,"Experimental High Energy Physics, Detector development and Instrumentation",3618,https://scholar.google.com/citations?hl=en&user=xQv2MhEAAAAJ
Yasir Iqbal,"Associate Professor, Department of Physics, Indian Institute of Technology Madras, Chennai …",Theoretical Condensed Matter Physics,3610,https://scholar.google.com/citations?hl=en&user=CZXzse4AAAAJ
Mahiuddin Baidya,"Professor, Department of Chemistry, IIT Madras","Catalysis, Organic Synthesis",3598,https://scholar.google.com/citations?hl=en&user=uYDdGz8AAAAJ
Manikandan (Mani) Narayanan,"Associate Professor, Dept. of Computer Science & Engg., Indian Institute of Technology (IIT) …","Bioinformatics, Computational Biology, Systems Biology, Biological networks, Integrative genomics",3588,https://scholar.google.com/citations?hl=en&user=f5gTDzAAAAAJ
BENNY RAPHAEL,"Professor, IIT Madras","Optimization, Machine learning, Computer aided engineering",3584,https://scholar.google.com/citations?hl=en&user=WPU0sr8AAAAJ
CV Krishnamurthy,"Associate Professor, Department of Physics, IIT Madras","computational and experimental …, acoustics and ultrasonics, Infrared thermography, Non-destructive evaluation, l",3580,https://scholar.google.com/citations?hl=en&user=eDQ4-JkAAAAJ
Chandan Sarangi,"Indian Institute of Technology, Madras","Aerosol's role in regional climate change, modelling, data analyis, satellite observational analysis",3564,https://scholar.google.com/citations?hl=en&user=ZSS1YMIAAAAJ
Pushpavanam Subramaniam,Indian Institute of Technology,"Mathematical modeling, Non linear dynamics, bifurcation theory",3562,https://scholar.google.com/citations?hl=en&user=EoJfD6sAAAAJ
Sivaram Ambikasaran,IIT Madras,"Numerical Linear Algebra, Computational Mathematics, Scientific Computing, Fast Algorithms",3548,https://scholar.google.com/citations?hl=en&user=h2hgRJoAAAAJ
Gandham Phanikumar,"Professor, Dept of Metallurgical and Materials Engineering, Indian Institute of Technology …","Solidification, Welding, ICME, Additive Manufacturing, High Performance Computing",3545,https://scholar.google.com/citations?hl=en&user=ky4vsWkAAAAJ
Amitava DasGupta,"Professor, IIT Madras","Microelectronics, MEMS, GaN",3506,https://scholar.google.com/citations?hl=en&user=1zFmNSQAAAAJ
Chandrasekaran Srinivasan,"Professor (HAG), IIT Madras, Visiting Professor, Uni of Naples, Italy","Offshore structures, Reliability and Risk assessment, structural dynamics, earthquake engineering",3500,https://scholar.google.com/citations?hl=en&user=LsBjvFEAAAAJ
Sankaran Shanmugam,IIT MADRAS,Mechanical behaviour of materials,3500,https://scholar.google.com/citations?hl=en&user=A-_CBhIAAAAJ
Sachin Kumar Jain,IIT Madras,"Microfluidics, Magnetofluidics",3481,https://scholar.google.com/citations?hl=en&user=dn_iwVwAAAAJ
Kamalesh Hatua,IIT Madras,"Power Electronics, Motor Drives, SiC MOSFET Gate driver",3469,https://scholar.google.com/citations?hl=en&user=4A9AkSUAAAAJ
Thenmozhi M,"Professor, Department of Management Studies, Indian Institute of Technology Madras …","Corporate finance, Financial markets, Market Microstructure, Forecasting, Asset Pricing",3451,https://scholar.google.com/citations?hl=en&user=W-EhR2YAAAAJ
L. Sriramkumar,"Centre for Strings, Gravitation and Cosmology, Department of Physics, IIT Madras",Gravitation and Cosmology,3407,https://scholar.google.com/citations?hl=en&user=P29A2noAAAAJ
Tuhin Subhra Santra,"Associate Professor, Dept. of Engineering Design, Indian Institute of Technology Madras","Lab-on-a-Chip, Organ-on-a-Chip, Bio-Chips, Bio-NEMS/MEMS, Single Cell / Single Molecule",3392,https://scholar.google.com/citations?hl=en&user=umV8gYwAAAAJ
Sayan Gupta,Indian Institute of Technology Madras,"Nonlinear dynamics, Complex networks, Uncertainty quantification & stochastic …, Multiphysics problems, Machine learning",3386,https://scholar.google.com/citations?hl=en&user=gKGXvSUAAAAJ
Kanikrishnan Sethupathi,Professor of Physics IIT Madras,"experimental condensed matter physics, superconductivity, cryogenic insulation, semiconducting oxide glasses",3349,https://scholar.google.com/citations?hl=en&user=TwOmUCgAAAAJ
Murali Krishnan,"Professor, Dept. of Civil Engineering, Indian Institute of Technology Madras, Chennai","Bituminous Materials, Pavement Engineering, Viscoelasticity",3303,https://scholar.google.com/citations?hl=en&user=llGBARsAAAAJ
SOUMYA RANJAN MISHRA,IIT MADRAS,"Material Science, Energy Materials, supercapacitors, thermoelectric, electrocatalysis",3288,https://scholar.google.com/citations?hl=en&user=NkWhoD0AAAAJ
Raghu Kanth STG,"Professor(HAG), IIT Madras","Earthquake engineering, Probability and Statistics",3278,https://scholar.google.com/citations?hl=en&user=IHJm9WAAAAAJ
DM Darsha Kumar,"Indian Institute of Technology, Madras","State Estimation, Fault Diagnosis, Extents of reaction, Incremental Identification",3277,https://scholar.google.com/citations?hl=en&user=-wOirsQAAAAJ
Nitish R. Mahapatra,"Professor, Department of Biotechnology, Indian Institute of Technology Madras","Molecular Biology, Genetics, Cardiovascular/Metabolic Diseases",3264,https://scholar.google.com/citations?hl=en&user=jfqJvNQAAAAJ
Arumugam Rajavelu,"Indian Institute of Technology, Madras","Molecular Epigenetics, Plasmodium biology, Malaria, Vaccine, Drug Discovery",3259,https://scholar.google.com/citations?hl=en&user=MaB43LkAAAAJ
Koshy Varghese,"Professor of Civil Engineering, IIT Madras","Construction Project Management, Computer Integrated Project Delivery",3257,https://scholar.google.com/citations?hl=en&user=YIFGHMcAAAAJ
Mahalingam S IITM,"Professor  Biotechnology, IIT Madras, Chennai","Cancer Biology, genomics and HIV pathogenesis",3255,https://scholar.google.com/citations?hl=en&user=xtfkBZsAAAAJ
Krishna Pillutla,IIT Madras,"Machine Learning, Artificial Intelligence",3240,https://scholar.google.com/citations?hl=en&user=xUUEAG4AAAAJ
SUDHARSANAN SRINIVASAN,"Indian Institute of Technology, Madras","Silicon Photonics, Diode Lasers",3236,https://scholar.google.com/citations?hl=en&user=lykwbtgAAAAJ
Kaushik Mitra,"Department of Electrical Engineering, IIT Madras","Computational Imaging, Computer Vision, Machine Learning",3219,https://scholar.google.com/citations?hl=en&user=cZBq_9MAAAAJ
Gitakrishnan Ramadurai,"Professor, Department of Data Science and AI, Indian Institute of Technology, Madras","Dynamic Traffic Assignment, Transportation Network Modeling, Pedestrian Safety, ITS",3218,https://scholar.google.com/citations?hl=en&user=iAkcJ2oAAAAJ
Ashwin Mahalingam,"Professor of Civil Engineering, Indian Institute of Technology, Madras","Project Management, Organizations, Engineering",3195,https://scholar.google.com/citations?hl=en&user=16cF2KYAAAAJ
Niket Kaisare,Indian Institute of Technology Madras,,3190,https://scholar.google.com/citations?hl=en&user=VCXAPWMAAAAJ
Sourav Biswas,"Assistant Professor, Department of Chemistry,  IIT Madras","Nanoclusters, Nanoparticles, Polymer Nanocomposites",3164,https://scholar.google.com/citations?hl=en&user=FX3uDOUAAAAJ
Prabhu Rajagopal,"Professor, Department of Mechanical Engineering, IIT Madras, TN, India","Acoustics, Ultrasonics, Phononics, NDE, Submersible Robotics",3163,https://scholar.google.com/citations?hl=en&user=RSHzl7cAAAAJ
Pallab Sinha Mahapatra,"Associate Professor, Mechanical Engineering, IIT Madras","Multiphase Flows, Surface engineering, Wetting, Active fluids, Collective dynamics",3146,https://scholar.google.com/citations?hl=en&user=7ewFP_UAAAAJ
Arul Lakshminarayan,"Professor of Physics, IIT Madras","Quantum Chaos, Quantum Information, Random Matrix Theory, Complex Systems",3131,https://scholar.google.com/citations?hl=en&user=LfokqNQAAAAJ
Sivakumar M. Srinivasan,"Department of Applied Mechanics, Indian Institute of Technology Madras, Chennai.  INDIA","inelasticity of materials, smart material structures, solid mechanics, constitutive modeling and",3113,https://scholar.google.com/citations?hl=en&user=CGfKWusAAAAJ
Shankar C Subramanian,"Professor of Engineering Design, Indian Institute of Technology Madras","Automotive Systems, Vehicle Dynamics, Control, Transportation Systems",3099,https://scholar.google.com/citations?hl=en&user=V74fqo0AAAAJ
Anil Prabhakar,IIT Madras,"Quantum Optics, Lasers, Magnonics, Assistive Technologies",3096,https://scholar.google.com/citations?hl=en&user=vQhknA0AAAAJ
Prasad Patnaik BSV,"Professor, Dept. of Applied Mechanics and  Biomedical  Engineering, IIT Madras, Chennai …","Tools for Fluid Structure Interaction, Computational Fluid Dynamics, Heat Transfer, Bio-Fluid",3071,https://scholar.google.com/citations?hl=en&user=L_sLG_QAAAAJ
Greeshma Thrivikraman,"Assistant Professor, Department of Biotechnology, IIT Madras","Regenerative biomaterials, Tissue engineering, Stem cells",3057,https://scholar.google.com/citations?hl=en&user=CzsnlTsAAAAJ
Samuel GL,IIT Madras,Manufacturing,3030,https://scholar.google.com/citations?hl=en&user=gQKR-UAAAAAJ
Prashanth LA,"Associate Professor, Department of Computer Science and Engg., IIT Madras","Reinforcement learning, simulation optimization, multi-armed bandits",2997,https://scholar.google.com/citations?hl=en&user=Q1YXWpoAAAAJ
Chinthaka Pasan Gooneratne,"Department of Electrical Engineering, Indian Institute of Technology Madras","Sensors, IoT",2934,https://scholar.google.com/citations?hl=en&user=fY50B-sAAAAJ
Anand K Kanjarla,"Professor, IIT Madras",Computational crystal plasticity,2917,https://scholar.google.com/citations?hl=en&user=3xxImbQAAAAJ
Uday Chakkingal,"Professor, Dept of Metallurgical and Materials Engineering, IIT Madras, Chennai 600 036 …",Materials Engineering,2906,https://scholar.google.com/citations?hl=en&user=8D6NH4EAAAAJ
Dr. Srirama Srinivas,"Professor, Dept. of Electrical Engg., Indian Institute of Technology Madras","Power Electronics and Drives, Multilevel PWM Inverters, Renewable energy, EV Chargers & Motors",2905,https://scholar.google.com/citations?hl=en&user=OYRV66IAAAAJ
Ramasubba Reddy M,"Professor, Dept. of Applied Mechanics, IIT Madras, Chennai, India","Biomedical Instrumentation, Biomedical Signal and Image Processing, Physiological Modelling",2899,https://scholar.google.com/citations?hl=en&user=1fLpjlIAAAAJ
Madhulika Dixit,"Faculty, Department of Biotechnology, IIT Madras",Vascular Biology,2878,https://scholar.google.com/citations?hl=en&user=mnLqb6cAAAAJ
Nilesh Vasa,"Professor, Department of Engineering Design, IIT Madras","Laser assisted sensing, micromanufacturing, optomechatronics",2865,https://scholar.google.com/citations?hl=en&user=ZOSTIh0AAAAJ
Dr. Shivananju  Bannur Nanjunda,"Assistant Professor, Indian Institute of Technology Madras, India","Photonics, Quantum Technology, Two-dimensional Materials, Optical Sensors, Biochemical Sensing",2848,https://scholar.google.com/citations?hl=en&user=FxgzlWwAAAAJ
Athi N Naganathan,"Professor, Indian Institute of Technology Madras, Chennai, India","Protein Structure-Function-Folding, Statistical Models, Molecular Simulations, Spectroscopy",2845,https://scholar.google.com/citations?hl=en&user=pjt5NdAAAAAJ
BVSSS Prasad,"Professor of Mechanical Engineering, Indian Institute of Technology Madras","Heat Transfer, Turbine blade cooling, Thermo fluid Sciences, Fluidized bed, Gas turbine",2840,https://scholar.google.com/citations?hl=en&user=fMhbCDEAAAAJ
Pradeep Kiran Sarvepalli,Indian Institute of Technology Madras,"Quantum computation, coding theory, quantum cryptography",2797,https://scholar.google.com/citations?hl=en&user=nwlYJ5MAAAAJ
Birabar Nanda,"Professor of Physics, IIT Madras",Condensed Matter Physics,2796,https://scholar.google.com/citations?hl=en&user=Rt4G2hgAAAAJ
Raghavendra Sai VV (or VVR Sai),"Professor, Biomedical Engineering, Indian Institute of Technology Madras, Chennai, India","Chemical and Bio Sensors for Healthcare, Environment and Pharma",2787,https://scholar.google.com/citations?hl=en&user=y3Ef8NAAAAAJ
Sharma SRKC Yamijala,"Indian Institute of Technology, Madras","Nonadiabatic Dynamics, Theoretical Chemistry, Computational Chemistry, DFTB, Solar Energy Harvesting",2785,https://scholar.google.com/citations?hl=en&user=IglNkREAAAAJ
Chandramouli Padmanabhan,"Professor, Indian Institute of Technology Madras","Noise & Vibration, Non-linear Dynamics",2775,https://scholar.google.com/citations?hl=en&user=R8_bzI4AAAAJ
Preeti Aghalayam,"Professor of Chemical Engineering, IIT Madras",Chemical Reaction Engineering,2758,https://scholar.google.com/citations?hl=en&user=WWBpj8AAAAAJ
Dr. V.Jagadeesh Kumar,"Professor of Electrical Engineering, Indian Institute of Technology Madras","Measurements, Instrumentation, Biomedical engineering",2744,https://scholar.google.com/citations?hl=en&user=BUJAfqIAAAAJ
Boominathan Adimoolam,"Professor of Civil Engineering, Indian Institute of Technology Madras","Soil Dynamics, Geotechnical Earthquake Engineering, Seismic SSI",2738,https://scholar.google.com/citations?hl=en&user=JC4FMf0AAAAJ
Atmanand,"Indian Institute of Technology, Madras","Deep Sea Technology, Ocean Observations, Ocean Energy, Technological Project Management",2705,https://scholar.google.com/citations?hl=en&user=meLMlLsAAAAJ
Arnab Rit,"Assistant Professor, Department of Chemistry, IIT Madras","Organometallic Chemistry, Inorganic Chemistry, Homogenous Catalysis, Main group chemistry, Small molecule activation",2703,https://scholar.google.com/citations?hl=en&user=y3xPPPoAAAAJ
Sunil Kumar Boda,"Assistant Professor, Department of Medical Science and Technology, IIT Madras",Biomaterials and Tissue Engineering,2702,https://scholar.google.com/citations?hl=en&user=LiDLHy4AAAAJ
Dillip K. Satapathy,"Professor, Department of Physics, Indian Institute of Technology (IIT) Madras, 600 036","Polymer Physics, Colloid Science, Soft Actuators, Organic Thermoelectrics",2696,https://scholar.google.com/citations?hl=en&user=n07nOTsAAAAJ
Praveen Kumar,e3 Labs Incubated @ Indian Institute of Science. Former Research Scientist @ IIT Madras,"Nanofluids, Heat transfer, PCMs, Hydrogen storage, Dual fuel engines",2664,https://scholar.google.com/citations?hl=en&user=AxHBixoAAAAJ
Prof. Veeraragavan Amirthalingam,"Former Professor, Indian Institute of Technology Madras",Pavement Engineering and Road Safety,2649,https://scholar.google.com/citations?hl=en&user=QUUlb5EAAAAJ
Palaniappan Ramu,"Professor, Dept. Engineering Design, Indian Institute of Technology Madras","Optimization, Uncertainty Quantification, Engineering Analytics, Data Visualization",2648,https://scholar.google.com/citations?hl=en&user=2dliVdkAAAAJ
Subash Sasidharan,"Professor, Department of Humanities & Social Sciences, Indian Institute of Technology …","Foreign Direct Investment, Innovation and Technological Change, Small Firms and Industrial",2602,https://scholar.google.com/citations?hl=en&user=qO2OmwYAAAAJ
Manivannan Muniyandi,"Professor, Dept. of Applied Mechanics Biomedical Engineering, Indian Institute of …","Haptics, Virtual Reality, Medical Simulations, Clinical Skills Training, Computational Physiology",2599,https://scholar.google.com/citations?hl=en&user=-a9uJFYAAAAJ
