Name,Affiliation,Interests,Cited By,Profile URL
Litton Bhandari,Indian Institute of Technology Roorkee,"Additive Manufacturing, Fatigue, Fracture Mechanics, Materials Characterization",210,https://scholar.google.com/citations?hl=en&user=SyDfpm4AAAAJ
Prof. Daya Shanker,Indian Institute of Technology Roorkee,Engineering Seismology and Seismotectonics,210,https://scholar.google.com/citations?hl=en&user=DLAiQ6sAAAAJ
Harshit Sosan Lakra,"Assistant Professor, Indian institute of Technology Roorkee","Culture Based Planning, Public Realm, Vernacular Architecture, Tribal Architecture, Housing",209,https://scholar.google.com/citations?hl=en&user=PmJ2VSMAAAAJ
Dr. Ravindra Kumar Gupta,Indian Institute of Technology Roorkee,"Earthquake Engineering, Seismic Hazard, Near Surface Geophysics, Geotechnical Investigation",209,https://scholar.google.com/citations?hl=en&user=79CijaYAAAAJ
Nikhil Kumar Singh,"Assistant Professor, Department of Mechanical and Industrial Engineering, IIT Roorkee","Computational Fluid Dynamics, Heat Transfer, Multiphase Flow, Boiling, Numerical Methods",208,https://scholar.google.com/citations?hl=en&user=t35uU7gAAAAJ
Rishi Singh Chhbara,Indian Institute of Technology,"Civil Engineering, Pavement Construction, Road Rehabilitation/Recycling.",202,https://scholar.google.com/citations?hl=en&user=NThaXDgAAAAJ
Dr. Ekta Purwar,"Post Doctoral Fellow, IIT Roorkee","Distributed Generation, Fault and Protection, AC and DC Microgrids, Grid Code and Resiliency",202,https://scholar.google.com/citations?hl=en&user=NUbSyCwAAAAJ
Yashpal Gupta,IIT Roorkee,"ceramics, spark plasma sintering, tribology, composites, friction stir processing",201,https://scholar.google.com/citations?hl=en&user=41afzJ0AAAAJ
Sushmit Sen,"Senior Research Fellow, Indian Institute of Technology, Roorkee","Interface Engineering, Bubble Management, Corrosion Mitigation, Polymer Coatings",201,https://scholar.google.com/citations?hl=en&user=xS0ZL50AAAAJ
Dharmansh Deshawar,IIT Roorkee,"Stability theory in Complex Fluids, CFD and AI/ML, Polymer synthesis and Processing, Coatings, nanof",199,https://scholar.google.com/citations?hl=en&user=ac7qaPoAAAAJ
Navjot Kaur,"Indian institute of Technology, Roorkee","materials, energy, nanotechnology",198,https://scholar.google.com/citations?hl=en&user=ThjaJqMAAAAJ
Aparna Tripathi,"Assistant Professor, Dept. of Metallurgical and Materials Engineering, IIT Roorkee","Diffusion in alloys, Kinetics of precipitation in alloys",198,https://scholar.google.com/citations?hl=en&user=7i0ZnioAAAAJ
Chandan Bhogendra Jha,"ANRF-NPDF at Department of Chemical Engineering, Indian Institute of Technology …",chandan1.ch@sric.iitr.ac.in,198,https://scholar.google.com/citations?hl=en&user=eIGNCkoAAAAJ
Vikas Yadav,"Postdoctoral Researcher, Indian Institute of Technology Roorkee","Biocomposites, LCA, Recycling, Surface modification, 3D printing",194,https://scholar.google.com/citations?hl=en&user=M8tHoCEAAAAJ
Ayushi Yadav,Indian Institute of Technology Roorkee,"Human Resource Management, Research Methodology, Business Statistics",192,https://scholar.google.com/citations?hl=en&user=xg5Zx0kAAAAJ
Tanmoyee Bhattacharya,IIT ROORKEE,"Hydrologic modelling, cryosphere, climate change, GIS, Drought",191,https://scholar.google.com/citations?hl=en&user=78_hew8AAAAJ
Meetesh Singh,Indian Institute of Technology Roorkee/University of Arkansas Fayetteville USA,"Energy Storage Devices, Li/Na-ion Battery, Interface Modification, ALD/MLD, Solid-State Batteries",191,https://scholar.google.com/citations?hl=en&user=89KwQKAAAAAJ
Shubhangi Mishra,"INDIAN INSTITUTE OF TECHNOLOGY, ROORKEE","Power System Analysis, Renewable Energy System, Energy Storage System",191,https://scholar.google.com/citations?hl=en&user=uY8UingAAAAJ
