Name,Affiliation,Interests,Cited By,Profile URL
Upama Bose,IIT KHARAGPUR,"power electronics, microgrid, smart grid, energy storage, renewable energy",146.0,https://scholar.google.com/citations?hl=en&user=75gnylEAAAAJ
Ali Shariq,"Post-Doctoral Fellow, Department of Civil Engineering, Indian Institute of Technology …","Hydraulics, Water Resource, Computational Analysis, Hydraulic structure, sediment",145.0,https://scholar.google.com/citations?hl=en&user=tlPQOOUAAAAJ
Sankalp Gour,Indian Institute of Technology Kharagpur,"Mechanics of Soft Material, Soft Active Materials, Constitutive Modeling of Soft Materials",145.0,https://scholar.google.com/citations?hl=en&user=akV3MecAAAAJ
Sajib Biswas,IIT KGP,"spintronics, spin injection, Thin film, Heusler Alloy, Spin Transport",145.0,https://scholar.google.com/citations?hl=en&user=cYXqA3sAAAAJ
Manpreet Kour,Indian Institute of Technology Kharagpur,,145.0,https://scholar.google.com/citations?hl=en&user=Y68W8cUAAAAJ
Debajyoti Palai,"Indian Institute of Technology, Kharagpur","Mechanical behaviors of materials, surface-property correlation, thermo-optical property, nanoindentation, Vacuum heat treatment",144.0,https://scholar.google.com/citations?hl=en&user=9DOTU0gAAAAJ
Alok Kumar,"IISER Kolkata, Indian Institute of Technology Kharagpur","Photocatalysis, CO2 Reduction, Inorganic chemistry, Electrochromism, Electrocatalysis",144.0,https://scholar.google.com/citations?hl=en&user=hTSUClUAAAAJ
Anusha Vupputuri,"MathWorks India Pvt. Ltd., Ph. D. - IIT Kharagpur","Medical imaging and analytics, Pattern recognition, Machine learning, Deep Learning",144.0,https://scholar.google.com/citations?hl=en&user=5BRY4vsAAAAJ
Ayan Banerjee,"IIT Kharagpur, NIT Rourkela, Kalyani Government Engineering College","Machining, Grinding, Material Characterization, Finite Element Modelling, Optimization",144.0,https://scholar.google.com/citations?hl=en&user=LEJrKOUAAAAJ
Soumen Paul,"Machine Learning Engineer, LightMetrics Technologies Pvt Ltd., IIT Kharagpur","Computer Vision, Image Processing, Machine Learning, Multimedia Ontology",144.0,https://scholar.google.com/citations?hl=en&user=gtK73cU9_3cC
Saurabh Mishra,"UG, IIT Kharagpur","Computer Vision, Deep Learning, Medical Imaging, Healthcare, Autonomous Systems",144.0,https://scholar.google.com/citations?hl=en&user=77bAEBwAAAAJ
SAMBIT ROY,"Indian institute of Technology, Kharagpur",Polymer chemistry,144.0,https://scholar.google.com/citations?hl=en&user=FANsjGwAAAAJ
Bithika Pal,Indian Institute of Technology Kharagpur,"Deep Neural Networks, Machine Learning, Data Mining, Recommender Systems, Social Network Analysis",143.0,https://scholar.google.com/citations?hl=en&user=x7-BaeQAAAAJ
Dr. Shuvro Prosun Sarker,Indian Institute of Technology Kharagpur,"Human Rights, International Law, Clinic, Access to Justice, Family Law",142.0,https://scholar.google.com/citations?hl=en&user=MeCHNuYAAAAJ
Sutapa Ray,IIT KGP,structural biology,142.0,https://scholar.google.com/citations?hl=en&user=6ywMnGQAAAAJ
Anas Ejaz Yasmeen Shaikh,Indian Institute of Technology-Kharagpur,Food Process Engineering,142.0,https://scholar.google.com/citations?hl=en&user=6kvrkR4AAAAJ
Indranil Hazra,Indian Institute of Technology Kharagpur,"Reliability Analysis, Risk Assessment, Bayesian Inference, Monte Carlo Methods, Quantum Computing",142.0,https://scholar.google.com/citations?hl=en&user=2TKs8QwAAAAJ
Dr. Prashant Kumar Sahu,Indian Institute of Technology Kharagpur,Fault Diagnosis and Prognosis,142.0,https://scholar.google.com/citations?hl=en&user=R7O9TfkAAAAJ
Yashwanth Padarthi,Indian Institute of Technology Kharagpur,"Composite Structures, Delamination Detection, Structural health Monitoring, Internet of Things, Distributed Optical Fiber sensors",142.0,https://scholar.google.com/citations?hl=en&user=567EqKkAAAAJ
Anjaly P Thomas,"Indian Institute of Technology, Kharagpur","Solid Waste Management, Plastic Waste Management, Bioplastics",142.0,https://scholar.google.com/citations?hl=en&user=3vVID8sAAAAJ
Neha Joshi,IIT Kharagpur,"Corporate Finance, Behavioral Finance, Financial Market, Investment Strategies, Sustainable Finance",141.0,https://scholar.google.com/citations?hl=en&user=Kpxm-KUAAAAJ
Mula Raju,"Materials Science Centre, Indian Institute of Technology Kharagpur","Chemical vapor deposition, 1D & 2D  materials, Nanomaterials, Ceramic Materials, Refractories",140.0,https://scholar.google.com/citations?hl=en&user=DkeaPSUAAAAJ
Moumita Dhara,IIT Kharagpur,Polymer Chemistry_ Polyurethanes_RAFT …,140.0,https://scholar.google.com/citations?hl=en&user=oknDM0gAAAAJ
Parvathy KG,Indian Institute of Technology Kharagpur,"Coastal Engineering, Physical Oceanography",139.0,https://scholar.google.com/citations?hl=en&user=axh4PBsAAAAJ
Dipankar Ghosh,"Assistant Professor, Department of Mathematics, Indian Institute of Technology Kharagpur",Commutative Algebra,139.0,https://scholar.google.com/citations?hl=en&user=E-izZWkAAAAJ
Shubham Maddhashiya,Indian Institute of Technology Kharagpur,,139.0,https://scholar.google.com/citations?hl=en&user=mZzoj2YAAAAJ
Dr. Devendra Sahu,"Post-Doctoral Fellow, Indian Institute of Technology, Kharagpur","Robotics, machine learning, conditioning monitoring, Bearing",139.0,https://scholar.google.com/citations?hl=en&user=lyD8yMoAAAAJ
Harshal J. Dongre,"Department of Chemical Engineering, Indian Institute of Technology Kharagpur","Chemical Thermodynamics, Computational Chemistry, Gas Hydrates, Carbon Capture, Energy",138.0,https://scholar.google.com/citations?hl=en&user=u4tvaU4AAAAJ
Nilanjan Biswas,"Assistant Professor, IIT Kharagpur","Wireless Communications, Resource Allocation, Cross Layer Design, Statistical Signal Processing",137.0,https://scholar.google.com/citations?hl=en&user=Nk1ftH4AAAAJ
Prakash Ajay Taksal,"School of Environmental Science and Engineering, IIT Kharagpur, India","Carbon Materials, Circular Engineering, Green Materials, Environmental Engineering, Waste Management",137.0,https://scholar.google.com/citations?hl=en&user=gLYKwRcAAAAJ
Laxman Singh Bisht,"Indian Institute of Technology Kharagpur, India","road safety, urban mobility, sustainable transport, transport policy",136.0,https://scholar.google.com/citations?hl=en&user=8RzMaRIAAAAJ
Tutan Ahmed,IIT Kharagpur,,136.0,https://scholar.google.com/citations?hl=en&user=a9hMfYAAAAAJ
Amrit Goswami,"Financial Engineering, Indian Institute of Technology Kharagpur (IIT KGP)","Quantitative Finance, Risk Management, Machine Learning, Operations Research",136.0,https://scholar.google.com/citations?hl=en&user=v_uM63sAAAAJ
Janaki Behera,IIT Kharagpur,Metal-Organic Framework,135.0,https://scholar.google.com/citations?hl=en&user=OvckRk0AAAAJ
Shubham Anand,"Post-Doctoral Fellow, IIT Kharagpur","Power system protection, Wide area measurement system, Fault location.",134.0,https://scholar.google.com/citations?hl=en&user=GYCBy6UAAAAJ
Rajlakshmi,"Agricultural and Food Engineering, IIT Kharagpur","Microbial Biotechnology, Enzyme",133.0,https://scholar.google.com/citations?hl=en&user=OcAsm80AAAAJ
Kommineni Geethasree,"Postdoctoral Fellow, IIT Kharagpur","Refractory alloys, mechanical behavior, Oxidation, Microstructure-Mechanical properties …",132.0,https://scholar.google.com/citations?hl=en&user=LJ926RAAAAAJ
Arkaprava Datta,IIT KHARAGPUR,"MICRONEEDLE, MICROPUMP, PHOTOLITHOGRAPHY, NANO MATERIAL, IPMC MEMBRANE",132.0,https://scholar.google.com/citations?hl=en&user=yPEYj5MAAAAJ
Subhodeep Banerjee,Indian Institute of Technology Kharagpur,"biofuel, enzyme technology, microbial biotechnology, chromatography, downstream",132.0,https://scholar.google.com/citations?hl=en&user=YziR-gwAAAAJ
Sankaraganesh Jonna,"Computer Science and Engineering,Indian Institute of Technology Kharagpur","Computer Vision, Pattern Recognition, Image Processing, Machine Learning",131.0,https://scholar.google.com/citations?hl=en&user=4PMNsqwAAAAJ
Shubh Agrawal,"Apple, Dual Degree @IIT Kharagpur, India","AI for Manufacturing, Robotics, Computer Vision, Operating Systems",131.0,https://scholar.google.com/citations?hl=en&user=XrV1bOQAAAAJ
Arup Dey,"Indian Institute of Technology Kharagpur, India","Soil Science, Chemical speciation of metals, Environmental Geochemistry",131.0,https://scholar.google.com/citations?hl=en&user=7iNqKSsAAAAJ
Nithin .M,Indian Institute of Technology-Kharagpur,"Monetary Economics, Macroeconomics, Economic Growth, Applied Econometrics",130.0,https://scholar.google.com/citations?hl=en&user=odIUzUUAAAAJ
Mohammed Abeer KC,Indian Institute of Technology Kharagpur,"Resilience, College Counselling, Cognitive Behaviour Therapy",129.0,https://scholar.google.com/citations?hl=en&user=ppt737UAAAAJ
Gouri Gargate,IIT Kharagpur,Intellectual property law & management,128.0,https://scholar.google.com/citations?hl=en&user=jsken3YAAAAJ
Nishant Vats,IIT Kharagpur,"Micropaleontology, Paleoclimatology, Paleoceanography, Climate Change",128.0,https://scholar.google.com/citations?hl=en&user=ZCqwmVQAAAAJ
Mrinal Acharya,"Assistant Professor, Indian Institute of Technology Kharagpur",,128.0,https://scholar.google.com/citations?hl=en&user=Gh0kaY0AAAAJ
Sheshadri Shekhar Rauth,IIT Kharagpur,"Power & Energy Systems, Drives, Wind Energy, Solar Energy, Power Electronics",127.0,https://scholar.google.com/citations?hl=en&user=TqLTbm8AAAAJ
Prasenjit Karmakar,Prime Minister's Research Fellow | CSE @IIT Kharagpur,"Multimodal AI, Prototype Design, Environment Sensing, Human-Computer Interaction",127.0,https://scholar.google.com/citations?hl=en&user=uK96UkwAAAAJ
Kalyani Roy,Indian Institute of Technology Kharagpur,"Natural Language Processing, Information Retrieval",126.0,https://scholar.google.com/citations?hl=en&user=fJS4uy0AAAAJ
D. Manikandan,"DST National Postdoctoral Fellow, Indian Institute of Technology Kharagpur","Neuromorphic Computing, AI, MD simulations, Micro/nano fluidics, 2D materials",125.0,https://scholar.google.com/citations?hl=en&user=inYKrnwAAAAJ
Ashlesha Hota,Indian Institute of Technology Kharagpur,"Theoretical Computer Science, Approximation Algorithms, Parameterized Complexity, ComSoc Theory",125.0,https://scholar.google.com/citations?hl=en&user=wX4DdmcAAAAJ
Shuvankar Das,IIT Kharagpur,"Computational Geomechanics, Geotechnical Earthquake Engineering, Rock Mechanics",124.0,https://scholar.google.com/citations?hl=en&user=hcGY5hsAAAAJ
Saikat Das,Indian Institute of Technology Kharagpur,"Modification of rubber, Modification of silica, Reactive grafting",124.0,https://scholar.google.com/citations?hl=en&user=xMe-6nAAAAAJ
Agam Gugaliya,"IIT Kharagpur; Eaton Corporation, Boeing India","Reliability, Maintenance, LCC, Cost benefit analysis, Aerospace Reliability and Safety",124.0,https://scholar.google.com/citations?hl=en&user=byZkEmcAAAAJ
John C. John,"Indian Institute of Technology, Kharagpur","Artificial Intelligence, Machine Learning, Data Mining, Computer Security",123.0,https://scholar.google.com/citations?hl=en&user=eKTQVq0AAAAJ
Pratyusha Bhowmick,"Senior Research Fellow, School of Nanoscience and Technology, IIT Kharagpur","Amorphous CNTs, Adsorption of textile dyes, Piezoelectri and Pyroelectric nanomaterials …",123.0,https://scholar.google.com/citations?hl=en&user=aguGsfgAAAAJ
Ashish Singhadia,Indian Institute of Technology Kharagpur,"VLSI Architectures, FPGA, ASIC, Video Coding",123.0,https://scholar.google.com/citations?hl=en&user=U0gpLccAAAAJ
ARNAB MAITY,Indian Institute of Technology Kharagpur,"Deep Learning, Biomedical Signal Processing, Circuit Design & Prototyping",123.0,https://scholar.google.com/citations?hl=en&user=XnFyZAsAAAAJ
Gairik Karmakar,IIT KHARAGPUR,"Thin film deposition, TEM sample preparation, Gas sensing, Triboelectric Nanogenerator, Circuits",123.0,https://scholar.google.com/citations?hl=en&user=DluJylIAAAAJ
Dr. Shubhendu Palei 🇮🇳 🇩🇪 🇨🇭,IIT Kharagpur | IIT Kanpur | University of Münster | TU Dortmund University | ETH Zürich,"Chemical Biology, Epigenome Engineering, Cyclic Peptides",122.0,https://scholar.google.com/citations?hl=en&user=KMqd8o0AAAAJ
Shubhadip Atta,Institute Post Doctoral Fellow (IPDF) at IIT Kharagpur,Condensed Matter Physics & Astrophysics,122.0,https://scholar.google.com/citations?hl=en&user=oM8p9HYAAAAJ
mithun bhowmik,IIT Kharagpur,Harmonic Analysis,122.0,https://scholar.google.com/citations?hl=en&user=DZpT1ccAAAAJ
Dr. Navonita Sharma,"Post Doctoral Fellow- Indian Institute of Technology, Kharagpur","Power Electronics, Solar, Control System, Smart Metering, Renewable Integrated System",122.0,https://scholar.google.com/citations?hl=en&user=TJ_7mu0AAAAJ
SANTOSH GUPTA,IIT KHARAGPUR,,121.0,https://scholar.google.com/citations?hl=en&user=KbAYXkkAAAAJ
Diptendu Pal,IIT Kharagpur,"Power Electronic, Power System, Control System, Microgrid",119.0,https://scholar.google.com/citations?hl=en&user=clEsOWIAAAAJ
Uday Shankar,"Rajiv Gandhi School of Intellectial Propert Law, IIT Kharagpur","Socio-Economic Rights, Energy Law and Constitutional Law",119.0,https://scholar.google.com/citations?hl=en&user=0b8SZu4AAAAJ
Shubham Kalore,Assistant Professor at IIT Kharagpur,"Transportation and Pavement Engineering, Geosynthetic Engineering",119.0,https://scholar.google.com/citations?hl=en&user=Y5dKh_8AAAAJ
Ayush Srivastava,IIT Kharagpur,Artificial Intelligence,119.0,https://scholar.google.com/citations?hl=en&user=g6QNSbYAAAAJ
Dr. B. Sutradhar,"Librarian, Central Library IIT Kharagpur,WB",Digital Library Management,119.0,https://scholar.google.com/citations?hl=en&user=W3iHJscAAAAJ
Richa Ahuja,Indian Institute of Technology Kharagpur,"Road Safety, AI/ML, Incident management, Trauma care, Sustainability",119.0,https://scholar.google.com/citations?hl=en&user=FHUET0MAAAAJ
Saibal Dutta,Reseacher at IIT Kharagpur,Data mining and machine learning,118.0,https://scholar.google.com/citations?hl=en&user=XsSLfjAAAAAJ
Pravin Vasudeo Vaidya,"Research Scientist III, SMST, IIT Kharagpur","Additive manufacturing, Powder processing, 3D bio printing, Metal/Ceramic foams, Patient specific",118.0,https://scholar.google.com/citations?hl=en&user=PYuup1UAAAAJ
Subhrajyoti Bhattacharyya,IIT Kharagpur,"Reservoir Engineering, Production Engineering, Drilling Engineering, Reservoir Simulation",118.0,https://scholar.google.com/citations?hl=en&user=jcIoorUAAAAJ
Priyanka Goyal,"NITK, IIT KGP","Remote Sensing, Artificial Intelligence, Agriculture",118.0,https://scholar.google.com/citations?hl=en&user=y5rAMgYAAAAJ
Arup Ray,Indian Institute of Technology Kharagpur,"Antenna Engineering, RFIC",117.0,https://scholar.google.com/citations?hl=en&user=THPsgEEAAAAJ
Rahul Tiwari,Indian Institute of Technology Kharagpur,"Bioenergy, Biofuels, Biomass conversion",117.0,https://scholar.google.com/citations?hl=en&user=AsPw5rMAAAAJ
Satyagopal Sahoo,"Ph. D from  Chemistry Dpartment, IIT Kharagpur, India",Polymer Chemistry,116.0,https://scholar.google.com/citations?hl=en&user=TBBMegUAAAAJ
Aravind Kollipara,"Indian Institute of Technology, Kharagpur",,116.0,https://scholar.google.com/citations?hl=en&user=4p_FZMEAAAAJ
Dr. Dhruva Mukhopadhyay,"Postdoctoral Fellow, Dept. of Civil Engineering, Indian Institute of Technology, Kharagpur","Advanced Oxidation Process, Biomass Valorization, Biotechnology, Chemical Engineering",116.0,https://scholar.google.com/citations?hl=en&user=AfiLWDcAAAAJ
Atanu Paul,"Deptt Of Ocean Engineering and Naval Architecture, IIT Kharagpur","Friction Stir Welding, Methoding of steel castings, Nonconventional  welding Processes, nondestructive testings",116.0,https://scholar.google.com/citations?hl=en&user=0pcVdOYAAAAJ
Mousumi Mandal,"Assistant Professor, Department of Mathematics, IIT Kharagpur",Commutative Algebra,116.0,https://scholar.google.com/citations?hl=en&user=oMxEgYQAAAAJ
Rosy Rahman,Indian Institute of Technology Kharagpur,Condensed Matter Physics,116.0,https://scholar.google.com/citations?hl=en&user=OHqWovMAAAAJ
Rajesh Yadav,"Indian Institute of Technology, Kharagpur","Farm machinery, Machine Learning, Deep Learning, Renewable Energy, Ergonomics",116.0,https://scholar.google.com/citations?hl=en&user=d0iWLeMAAAAJ
Puja Nelluri,Indian Institute of Technology Kharagpur,"High Moisture Extrusion, Meat Analogues, Plant Proteins",116.0,https://scholar.google.com/citations?hl=en&user=1L0uFTAAAAAJ
ARCHANA SAHU,Indian Institute of Technology Kharagpur,"Natural Language Processing for E-learning, Artificial Intelligence in Education",115.0,https://scholar.google.com/citations?hl=en&user=D5kvw5IAAAAJ
SAYANTAN SAHA,IIT Kharagpur,Machine Learning,115.0,https://scholar.google.com/citations?hl=en&user=WmttUREAAAAJ
R Rejeesh,Indian Institute of Technology Kharagpur,"metallurgy, HAC, Modified 9Cr-1Mo steel, creep testing, gleeble simulation",115.0,https://scholar.google.com/citations?hl=en&user=BMRZqksAAAAJ
Sukanta Sarkar,Indian Institute of Technology Kharagpur,"Seismology, Tectonics, Near Surface Geophysics, Tomography, Hydrology",115.0,https://scholar.google.com/citations?hl=en&user=t1XqurIAAAAJ
Raghvendra Chandrakar,IIT Kharagpur,"Climatology, Oceanography, Meteorology",114.0,https://scholar.google.com/citations?hl=en&user=VRRiWi4AAAAJ
Mahadev,IIT Kharagpur,"Geomorphology, Climatology, Geochemistry, Geochronology",114.0,https://scholar.google.com/citations?hl=en&user=CHuUVAYAAAAJ
Gidituri Harinadha,"Assistant Professor, Department of Chemical Engineering@IIT Kharagpur",Fluid Mechanics,113.0,https://scholar.google.com/citations?hl=en&user=bn-zcRcAAAAJ
Tarun Goswami,"Doctoral Fellow, IIT Kharagpur","Natural Resource Management, RS and GIS, Advance Statistics, Societal Wellbeing",112.0,https://scholar.google.com/citations?hl=en&user=0CumxewAAAAJ
Arpan Roy,"JRF, Department of Chemical Engineering, IIT- Kharagpur","Membrane Technology, Image Processing, Erythrocyte Morphology, Wastewater Treatment, Statistical Analysis",111.0,https://scholar.google.com/citations?hl=en&user=btpS64gAAAAJ
Jeenu Grover,"Google, IIT Kharagpur","Machine Learning, Deep Learning, Artificial Intelligence, Natural Language Processing, Computer Vision",111.0,https://scholar.google.com/citations?hl=en&user=qxkiomkAAAAJ
Vandana Kumari Gupta,Post Doctoral Fellow at IIT Kharagpur,"Estuary Biogeochemistry, Benthic Foraminifera, Heavy and Trace metals, PPCPs",111.0,https://scholar.google.com/citations?hl=en&user=VecFDCYAAAAJ
Soumyarup Banerjee,"Assistant Professor in Mathematics, IIT Kharagpur, India",Number Theory,111.0,https://scholar.google.com/citations?hl=en&user=2gB0EqYAAAAJ
Dr. Shirin Dasgupta,"Dr. BC Roy Multi Speciality Medical Research Centre, Indian Institute of Technology …","Histopathology, Laboratory Heamatology, Cytogenetics, Cytology",111.0,https://scholar.google.com/citations?hl=en&user=hWYKU7YAAAAJ
Ashim Kumar Patel,"Indian Institute of Technology, Kharagpur","Ore Geology, Geochemistry",111.0,https://scholar.google.com/citations?hl=en&user=xURHL9UAAAAJ
Samikshya Mohanty,IIT Kharagpur,"Sediment Geochemistry, Radioactivity, Thermal Remote Sensing, Critical Zone",111.0,https://scholar.google.com/citations?hl=en&user=kumjZPEAAAAJ
Ajit R. Sawant,"IIT Kharagpur, India","Bacteriology, AMR, Genomics, Pathogenesis",111.0,https://scholar.google.com/citations?hl=en&user=Z_DaaQgAAAAJ
Majid Hasan Tyeb,"Department of Mining Engineering, Indian Institute of Technology Kharagpur","Mineral Processing, Fine Particle Separation",111.0,https://scholar.google.com/citations?hl=en&user=YqCs3dgAAAAJ
Manjish Pal,IIT-Kharagpur,"Computational Geometry, Computational Complexity, Machine Learning, WSNs",110.0,https://scholar.google.com/citations?hl=en&user=4aJ4AasAAAAJ
Aditya Pandey,"Assistant Professor, Indian Institute of Technology Kharagpur","Mine Ventilation, Thermochemical Properties of Coal, Coal quality analysis",109.0,https://scholar.google.com/citations?hl=en&user=DniPdl8AAAAJ
Bijitaswa Chakraborty,Indian Institute of Technology Kharagpur,"FinTech, Business Analytics, Applied Statistics, Data Analytics, Impression Management",109.0,https://scholar.google.com/citations?hl=en&user=ly243pIAAAAJ
Anyango Geophry Wasonga,"MSc., Indian Institute of Technology Kharagpur","Irrigation, Water quality management, Membrane separation, Water engineering, Environmental Enginee",109.0,https://scholar.google.com/citations?hl=en&user=bPdMv5QAAAAJ
Siva Prakasam OK,IIT Kharagpur,"Biosensor, Microfabrication, Nanoparticles",108.0,https://scholar.google.com/citations?hl=en&user=rGq9em0AAAAJ
Dr. Rahul Kumar Choubey,"Postdoctoral Fellow, IIT Kharagpur","Additive Manufacturing, FEM, Induction heating, Alumininum, DIW",108.0,https://scholar.google.com/citations?hl=en&user=Tg9kmLoAAAAJ
Aniket Biswas,"Assistant Professor of Statistics, Department of Mathematics, IIT Kharagpur","Statistical inference, Applied statistics",108.0,https://scholar.google.com/citations?hl=en&user=jFtEPCgAAAAJ
Ayan Gope,"Research Fellow, IIT Kharagpur","Biomaterials, Tissue Engineering, Surface Engineering",108.0,https://scholar.google.com/citations?hl=en&user=8KVTbrMAAAAJ
Abhinav Bohra,IIT Kharagpur,,107.0,https://scholar.google.com/citations?hl=en&user=F51Ct9oAAAAJ
Sarthak Nakra,Indian Institute of Technology Kharagpur,,107.0,https://scholar.google.com/citations?hl=en&user=mYQGb4wAAAAJ
Mohammad Ghulam Ali,Indian Institute of Technology Kharagpur,"Software Engineering, Multidatabase, Network Security, University Rankings, Sustainable Development",106.0,https://scholar.google.com/citations?hl=en&user=wYc_z5wAAAAJ
Ashish Vazirani,Indian Institute of Technology Kharagpur,"Entrepreneurial Finance, Entrepreneurship, Experimental Finance, Behavioral Finance",106.0,https://scholar.google.com/citations?hl=en&user=sK49J4IAAAAJ
Susant Kumar Panigrahi,"National Postdoctoral Research Fellow, IIT Kharagpur","Deep Learning, MRI Reconstruction, Image Denoising, Medical Image Analysis",105.0,https://scholar.google.com/citations?hl=en&user=1MjsFuUAAAAJ
Subrat Panda,"Indian institute of Technology, Kharagpur","AI, Architecture, GPU, CPU",105.0,https://scholar.google.com/citations?hl=en&user=uMJ4eR8AAAAJ
Abhijit Mondal,IIT Kharagpur,Computer Networks,105.0,https://scholar.google.com/citations?hl=en&user=XYkloQkAAAAJ
Rishabh Swarnkar,"Post Doctoral Fellow, Department of mechanical Engineering, IIT Kharagpur","Friction stir welding and processing, Friction stir extrusion, Friction stir additive manufacturing",105.0,https://scholar.google.com/citations?hl=en&user=WfUV25UAAAAJ
Sudhansu Maharana,Indian Institute of Technology Kharagpur,"High entropy superalloy, Bulk metallic glass, Material characterization, Spark plasma sintering",105.0,https://scholar.google.com/citations?hl=en&user=qAnI0M4AAAAJ
Dean Jerry Dias,"Indian Institute of Technology, Kharagpur","Supply Chain, Quality Control, Machine Learning",104.0,https://scholar.google.com/citations?hl=en&user=zh0rzcYAAAAJ
Karri Karthik,Indian Institute of Technology Kharagpur,"Image Processing, Neuroscience, Medical Devices, Artificial Intelligence",104.0,https://scholar.google.com/citations?hl=en&user=SY5BxE0AAAAJ
Surendra Jangu,"Indian Institute of Technology, Kharagpur","Nanomaterials, Supercapacitors, Ceramics, Dielectrics, Filtration",104.0,https://scholar.google.com/citations?hl=en&user=KoVQnHcAAAAJ
M Quamer Nasim,"Indian Institute of Technology, Kharagpur, India","Geophysics, Reservoir Characterization, Borehole Geophysics, Deep Learning, Computer Vision",104.0,https://scholar.google.com/citations?hl=en&user=eCQ0mNwAAAAJ
Shubhi Shukla,Indian Institute of Technology Kharagpur,"Machine Learning Security, System Security, Adversarial ML, Side Channels",104.0,https://scholar.google.com/citations?hl=en&user=UDQZWrkAAAAJ
Rohit Raj,IIT Kharagpur,"Computer Vision, ML, Usable Security",104.0,https://scholar.google.com/citations?hl=en&user=05i_hM4AAAAJ
Arijit Mondal,"Assistant Professor, IIT Kharagpur","VLSI Architectures, Error Correcting Codes",104.0,https://scholar.google.com/citations?hl=en&user=vAY9ddAAAAAJ
Anurag Sharma,IIT Kharagpur,"Responsible AI, Machine learning",104.0,https://scholar.google.com/citations?hl=en&user=gIj_wzAAAAAJ
Payel Das,"Indian Institute of Technology, Kharagpur","Biochemistry, Enzymology, Cell signaling, Infectious disease, Cancer biology",104.0,https://scholar.google.com/citations?hl=en&user=0pBtlKEAAAAJ
Kaustav Dey,"Assistant Professor, Indian Institute of Technology Kharagpur","Power System Dynamics and Stability, Applications of Signal Processing, HVDC and FACTS devices",103.0,https://scholar.google.com/citations?hl=en&user=k6lKQOwAAAAJ
Pradip Kumar Dey,"Technical Superintendent, Advanced Technology Development Centre, IIT Kharagpur",Microfabrication process technology,103.0,https://scholar.google.com/citations?hl=en&user=HjfwarwAAAAJ
Geetha Ramanna,"Indian Institute of Technology, Kharagpur",Food and agriculture,102.0,https://scholar.google.com/citations?hl=en&user=bmCVh6AAAAAJ
Shyam Kumar Mutil House,"Assistant Professor, Mechanical Engineering, IIT Kharagpur","Experimental fluid mechanics, Multiphase flows, sprays and atomization, Turbulence",102.0,https://scholar.google.com/citations?hl=en&user=lq-iv2YAAAAJ
sushil kumar singh,IPDF IIT KHARAGPUR,"Aero acoustic, Aerodynamics",101.0,https://scholar.google.com/citations?hl=en&user=1TlmBf4AAAAJ
Arpan Halder,IIT Kharagpur,"Robotics, Mining Engineering, Wireless Sensor Networks, Remote Sensing & GIS, Data",101.0,https://scholar.google.com/citations?hl=en&user=VApiqZsAAAAJ
Kousik Biswas,IIT Kharagpur,"InSAR, PSInSAR, DSInSAR",101.0,https://scholar.google.com/citations?hl=en&user=bpNRx_gAAAAJ
Ajit Singh Singathia,IIT KHARAGPUR,"Biosysystem engineering, system biology, Process Optimization, Metabolic network",101.0,https://scholar.google.com/citations?hl=en&user=F2VyxQ4AAAAJ
Jitendra Kumar Prabhakar,"Post-Doctoral Fellow, Indian Institute of Technology Kharagpur","Heterogeneous catalysis, Reaction engineering and Kinetics, CO2 Utilization",101.0,https://scholar.google.com/citations?hl=en&user=8ax-frYAAAAJ
Siddhartha Barman,"Humanities and Social Sciences, IIT Kharagpur","Corporate finance, Corporate governance, Sustainable finance, ESG",101.0,https://scholar.google.com/citations?hl=en&user=BmaEBVYAAAAJ
Doki Manmadha Manikanta,Indian Institute of Technology Kharagpur,"Microbial Fuel cell, Bacterial wastewater treatment, ultrasonication sludge treatment",100.0,https://scholar.google.com/citations?hl=en&user=TTAVAikAAAAJ
Sachchidanand Pandey,Indian Institute of Technology Kharagpur,"Starch Modification, Intelligent Food Packaging, Encapsulation, Probiotics, Drug delivery",99.0,https://scholar.google.com/citations?hl=en&user=MxdscgEAAAAJ
Nirmalya Podder,"Research Fellow, Dept. of Chemistry, IIT Kharagpur","Bio-inorganic Chemistry, Catalysis, Coordination Chemistry, Organic Synthesis",99.0,https://scholar.google.com/citations?hl=en&user=bGKCE3cAAAAJ
Karthick Ganesan,"Post Doctoral Fellow at Indian Institute of Technology, Kharagpur","Fatigue and Fracture, Corrosion Fatigue, High Temperature Fatigue, Thermomechanical Fatigue Creep",99.0,https://scholar.google.com/citations?hl=en&user=jCQgDNwAAAAJ
Surya KP,IIT Kharagpur,"elastomer, composites, nanocomposites, nanofibers",98.0,https://scholar.google.com/citations?hl=en&user=IJBSVR8AAAAJ
Kumar Anjneya,Indian Institute of Technology Kharagpur,"Discrete element method, Structural health monitoring",98.0,https://scholar.google.com/citations?hl=en&user=QKxnQ-0AAAAJ
Tapobrata Mitra,IIT Kharagpur,Bioorganic chemistry,97.0,https://scholar.google.com/citations?hl=en&user=WbqqfFIAAAAJ
Dr. susovan pal,IIT Kharagpur,hydraulics and pipe flow,97.0,https://scholar.google.com/citations?hl=en&user=YydsLNoAAAAJ
Namrata Mishra,"Prime Minister's Research Fellow, Indian Institute of Technology Kharagpur","Air quality assessment and modelling, Computational fluid dynamics, Urban air pollution",97.0,https://scholar.google.com/citations?hl=en&user=oktWBfYAAAAJ
